B sxx sxy
559.00000 2062472.432829546276480 1448671.270946712698787
559.50000 2060615.685802254593000 1448149.523803285323083
560.00000 2058761.834945472190157 1447628.969827754423022
560.50000 2056910.872624590294436 1447109.604279232211411
561.00000 2055062.791233103489503 1446591.422435621265322
561.50000 2053217.583192502614111 1446074.419593598227948
562.00000 2051375.240952154621482 1445558.591068488778546
562.50000 2049535.756989098852500 1445043.932194184046239
563.00000 2047699.123808042611927 1444530.438323146197945
563.50000 2045865.333941152784973 1444018.104826222406700
564.00000 2044034.379947976674885 1443506.927092651836574
564.50000 2042206.254415334202349 1442996.900529962033033
565.00000 2040380.949957174481824 1442488.020563903264701
565.50000 2038558.459214402828366 1441980.282638351200148
566.00000 2036738.774854880524799 1441473.682215282926336
566.50000 2034921.889573194785044 1440968.214774644467980
567.00000 2033107.796090669929981 1440463.875814314465970
567.50000 2031296.487155076116323 1439960.660850048298016
568.00000 2029487.955540690803900 1439458.565415346994996
568.50000 2027682.194048083620146 1438957.585061447927728
569.00000 2025879.195503958733752 1438457.715357227250934
569.50000 2024078.952761215390638 1437958.951889103744179
570.00000 2022281.458698622183874 1437461.290261040674523
570.50000 2020486.706220843363553 1436964.726094366516918
571.00000 2018694.688258280744776 1436469.255027822218835
571.50000 2016905.397767020156607 1435974.872717415913939
572.00000 2015118.827728555304930 1435481.574836333980784
572.50000 2013334.971149892313406 1434989.357075010892004
573.00000 2011553.821063306881115 1434498.215140836313367
573.50000 2009775.370526253012940 1434008.144758314127102
574.00000 2007999.612621239386499 1433519.141668841242790
574.50000 2006226.540455794194713 1433031.201630680123344
575.00000 2004456.147162288660184 1432544.320418933173642
575.50000 2002688.425897894194350 1432058.493825425393879
576.00000 2000923.369844340952113 1431573.717658670153469
576.50000 1999160.972207943908870 1431089.987743740901351
577.00000 1997401.226219512289390 1430607.299922334495932
577.50000 1995644.125134080881253 1430125.650052516255528
578.00000 1993889.662230999208987 1429645.034008844755590
578.50000 1992137.830813705222681 1429165.447682159021497
579.00000 1990388.624209632864222 1428686.886979627190158
579.50000 1988642.035770147806033 1428209.347824580501765
580.00000 1986898.058870462235063 1427732.826156530994922
580.50000 1985156.686909425305203 1427257.317931062541902
581.00000 1983417.913309600902721 1426782.819119728170335
581.50000 1981681.731516905128956 1426309.325710145058110
582.00000 1979948.135000799316913 1425836.833705687196925
582.50000 1978217.117253956617787 1425365.339125660015270
583.00000 1976488.671792339300737 1424894.838005061494187
583.50000 1974762.792154924711213 1424425.326394634321332
584.00000 1973039.471903777215630 1423956.800360711058602
584.50000 1971318.704623805359006 1423489.255985255120322
585.00000 1969600.483922757208347 1423022.689365681493655
585.50000 1967884.803431079955772 1422557.096614909823984
586.00000 1966171.656801860313863 1422092.473861197009683
586.50000 1964461.037710667122155 1421628.817248166073114
587.00000 1962752.939855531323701 1421166.122934720711783
587.50000 1961047.356956767616794 1420704.387094869976863
588.00000 1959344.282756962347776 1420243.605917887063697
588.50000 1957643.711020821938291 1419783.775608060881495
589.00000 1955945.635535081848502 1419324.892384719802067
589.50000 1954250.050108445109800 1418866.952482159016654
590.00000 1952556.948571446584538 1418409.952149576740339
590.50000 1950866.324776418739930 1417953.887650997377932
591.00000 1949178.172597346361727 1417498.755265271523967
591.50000 1947492.485929790418595 1417044.551285924622789
592.00000 1945809.258690780727193 1416591.272021180484444
592.50000 1944128.484818755649030 1416138.913793851155788
593.00000 1942450.158273484557867 1415687.472941360436380
593.50000 1940774.273035926045850 1415236.945815537823364
594.00000 1939100.823108170181513 1414787.328782703261822
594.50000 1937429.802513313712552 1414338.618223553989083
595.00000 1935761.205295425839722 1413890.810533071868122
595.50000 1934095.025519467890263 1413443.902120535727590
596.00000 1932431.257271071197465 1412997.889409430092201
596.50000 1930769.894656670978293 1412552.768837364390492
597.00000 1929110.931803212501109 1412108.536856082500890
597.50000 1927454.362858167150989 1411665.189931323984638
598.00000 1925800.181989431381226 1411222.724542840616778
598.50000 1924148.383385255467147 1410781.137184296734631
599.00000 1922498.961254126857966 1410340.424363226862624
599.50000 1920851.909824673784897 1409900.582601021742448
600.00000 1919207.223345602629706 1409461.608432766748592
600.50000 1917564.896085714455694 1409023.498407303122804
601.00000 1915924.922333547845483 1408586.249087080592290
601.50000 1914287.296397645957768 1408149.857048231409863
602.00000 1912652.012606148142368 1407714.318880331935361
602.50000 1911019.065306967124343 1407279.631186516955495
603.00000 1909388.448867528000847 1406845.790583346970379
603.50000 1907760.157674791757017 1406412.793700723210350
604.00000 1906134.186135104158893 1405980.637181949336082
604.50000 1904510.528674168977886 1405549.317683554720134
605.00000 1902889.179736918769777 1405118.831875296076760
605.50000 1901270.133787481114268 1404689.176440152572468
606.00000 1899653.385309078730643 1404260.348074148641899
606.50000 1898038.928803937975317 1403832.343486460857093
607.00000 1896426.758793211309239 1403405.159399206051603
607.50000 1894816.869816919090226 1402978.792547511635348
608.00000 1893209.256433860398829 1402553.239679429214448
608.50000 1891603.913221512222663 1402128.497555831214413
609.00000 1890000.834776017349213 1401704.562950428342447
609.50000 1888400.015711979242042 1401281.432649714872241
610.00000 1886801.450662555638701 1400859.103452844778076
610.50000 1885205.134279268095270 1400437.572171701816842
611.00000 1883611.061231890693307 1400016.835630701621994
611.50000 1882019.226208515698090 1399596.890666864579543
612.00000 1880429.623915362171829 1399177.734129741555080
612.50000 1878842.249076734296978 1398759.362881300970912
613.00000 1877257.096434958511963 1398341.773795975139365
613.50000 1875674.160750251496211 1397924.963760494254529
614.00000 1874093.436800750903785 1397508.929673962527886
614.50000 1872514.919382362393662 1397093.668447739677504
615.00000 1870938.603308717720211 1396679.177005384117365
615.50000 1869364.483411058783531 1396265.452282623620704
616.00000 1867792.554538186173886 1395852.491227339254692
616.50000 1866222.811556484317407 1395440.290799449430779
617.00000 1864655.249349634395912 1395028.847970928065479
617.50000 1863089.862818780355155 1394618.159725691890344
618.00000 1861526.646882276516408 1394208.223059650976211
618.50000 1859965.596475722268224 1393799.034980518976226
619.00000 1858406.706551830051467 1393390.592507942114025
619.50000 1856849.972080411855131 1392982.892673244699836
620.00000 1855295.388048247201368 1392575.932519620750099
620.50000 1853742.949459053343162 1392169.709101868560538
621.00000 1852192.651333421003073 1391764.219486471498385
621.50000 1850644.488708701217547 1391359.460751516511664
622.00000 1849098.456638971110806 1390955.429986685747281
622.50000 1847554.550194986630231 1390552.124293103115633
623.00000 1846012.764464062638581 1390149.540783432545140
623.50000 1844473.094550033565611 1389747.676581724081188
624.00000 1842935.535573181929067 1389346.528823419008404
624.50000 1841400.082670165691525 1388946.094655302120373
625.00000 1839866.730993951437995 1388546.371235434431583
625.50000 1838335.475713778054342 1388147.355733145959675
626.00000 1836806.312015044968575 1387749.045328934909776
626.50000 1835279.235099272569641 1387351.437214494217187
627.00000 1833754.240184004651383 1386954.528592585120350
627.50000 1832231.322502815397456 1386558.316677114227787
628.00000 1830710.477305173175409 1386162.798692910932004
628.50000 1829191.699856354855001 1385767.971875894581899
629.00000 1827674.985437502851710 1385373.833472846541554
629.50000 1826160.329345426289365 1384980.380741496570408
630.00000 1824647.726892640581354 1384587.610950386384502
630.50000 1823137.173407210037112 1384195.521378905745223
631.00000 1821628.664232745068148 1383804.109317217487842
631.50000 1820122.194728390546516 1383413.372066169278696
632.00000 1818617.760268564103171 1383023.306937329936773
632.50000 1817115.356243142625317 1382633.911252914229408
633.00000 1815614.978057258995250 1382245.182345700915903
633.50000 1814116.621131222229451 1381857.117559081641957
634.00000 1812620.280900567071512 1381469.714246921939775
634.50000 1811125.952815860742703 1381082.969773591263220
635.00000 1809633.632342763943598 1380696.881513900356367
635.50000 1808143.314961863914505 1380311.446853031637147
636.00000 1806654.996168703073636 1379926.663186530116946
636.50000 1805168.671473646070808 1379542.527920272201300
637.00000 1803684.336401870707050 1379159.038470381405205
637.50000 1802201.986493271542713 1378776.192263216711581
638.00000 1800721.617302447790280 1378393.986735391896218
638.50000 1799243.224398579681292 1378012.419333570403978
639.00000 1797766.803365430096164 1377631.487514629261568
639.50000 1796292.349801271222532 1377251.188745452556759
640.00000 1794819.859318773960695 1376871.520502979867160
640.50000 1793349.327545004198328 1376492.480274156434461
641.00000 1791880.750121404416859 1376114.065555878216401
641.50000 1790414.122703566448763 1375736.273854935308918
642.00000 1788949.440961445216089 1375359.102688058046624
642.50000 1787486.700579031836241 1374982.549581747036427
643.00000 1786025.897254439769313 1374606.612072349991649
643.50000 1784567.026699849870056 1374231.287705962546170
644.00000 1783110.084641409106553 1373856.574038391234353
644.50000 1781655.066819163504988 1373482.468635150231421
645.00000 1780201.968987089348957 1373108.969071421539411
645.50000 1778750.786912897136062 1372736.072931932983920
646.00000 1777301.516378140542656 1372363.777811069972813
646.50000 1775854.153178042266518 1371992.081312690163031
647.00000 1774408.693121437681839 1371620.981050161411986
647.50000 1772965.132030824432150 1371250.474646367365494
648.00000 1771523.465742222266272 1370880.559733548900113
648.50000 1770083.690105090383440 1370511.233953370479867
649.00000 1768645.800982387037948 1370142.494956814451143
649.50000 1767209.794250402832404 1369774.340404245071113
650.00000 1765775.665798772359267 1369406.767965254141018
650.50000 1764343.411530427634716 1369039.775318684289232
651.00000 1762913.027361481217667 1368673.360152580775321
651.50000 1761484.509221228072420 1368307.520164170768112
652.00000 1760057.853052081307396 1367942.253059830283746
652.50000 1758633.054809544933960 1367577.556555000133812
653.00000 1757210.110462079755962 1367213.428374230396003
653.50000 1755789.015991139225662 1366849.866251037921757
654.00000 1754369.767391083296388 1366486.867927985964343
654.50000 1752952.360669128363952 1366124.431156587088481
655.00000 1751536.791845292551443 1365762.553697253810242
655.50000 1750123.056952362647280 1365401.233319312566891
656.00000 1748711.152035811450332 1365040.467800946906209
656.50000 1747301.073153781006113 1364680.254929121350870
657.00000 1745892.816377025330439 1364320.592499651946127
657.50000 1744486.377788800979033 1363961.478317005559802
658.00000 1743081.753484932938591 1363602.910194494063035
658.50000 1741678.939573715673760 1363244.885954010300338
659.00000 1740277.932175776455551 1362887.403426129836589
659.50000 1738878.727424130542204 1362530.460450069746003
660.00000 1737481.321464129956439 1362174.054873581277207
660.50000 1736085.710453365463763 1361818.184553005732596
661.00000 1734691.890561655629426 1361462.847353167133406
661.50000 1733299.857970934361219 1361108.041147403419018
662.00000 1731909.608875337289646 1360753.763817488448694
662.50000 1730521.139480973128229 1360400.013253618497401
663.00000 1729134.446006048703566 1360046.787354335421696
663.50000 1727749.524680676637217 1359694.084026586962864
664.00000 1726366.371746986405924 1359341.901185617782176
664.50000 1724984.983458903618157 1358990.236754947341979
665.00000 1723605.356082222657278 1358639.088666362222284
665.50000 1722227.485894513782114 1358288.454859866527840
666.00000 1720851.369185119634494 1357938.333283671643585
666.50000 1719477.002255031606182 1357588.721894124988467
667.00000 1718104.381416930817068 1357239.618655684404075
667.50000 1716733.502995049580932 1356891.021540981950238
668.00000 1715364.363325272686779 1356542.928530599223450
668.50000 1713996.958754894789308 1356195.337613232899457
669.00000 1712631.285642720526084 1355848.246785584371537
669.50000 1711267.340359007706866 1355501.654052251717076
670.00000 1709905.119285330409184 1355155.557425834238529
670.50000 1708544.618814660003409 1354809.954926843056455
671.00000 1707185.835351202171296 1354464.844583628000692
671.50000 1705828.765310455579311 1354120.224432436050847
672.00000 1704473.405119100818411 1353776.092517252778634
672.50000 1703119.751214951043949 1353432.446889938088134
673.00000 1701767.800046995747834 1353089.285610060673207
673.50000 1700417.548075233120471 1352746.606744905235246
674.00000 1699068.991770748980343 1352404.408369502751157
674.50000 1697722.127615557285026 1352062.688566491939127
675.00000 1696376.952102652052417 1351721.445426193298772
675.50000 1695033.461735913995653 1351380.677046488272026
676.00000 1693691.653030098183081 1351040.381532885134220
676.50000 1692351.522510761395097 1350700.556998426094651
677.00000 1691013.066714219050482 1350361.201563655165955
677.50000 1689676.282187568489462 1350022.313356609083712
678.00000 1688341.165488556493074 1349683.890512792160735
678.50000 1687007.713185598142445 1349345.931175160687417
679.00000 1685675.921857682056725 1349008.433494037017226
679.50000 1684345.788094451883808 1348671.395627130055800
680.00000 1683017.308495976962149 1348334.815739510348067
680.50000 1681690.479672849411145 1347998.692003534408286
681.00000 1680365.298246148275211 1347663.022598899900913
681.50000 1679041.760847293538973 1347327.805712511297315
682.00000 1677719.864118133671582 1346993.039538542507216
682.50000 1676399.604710760293528 1346658.722278342815116
683.00000 1675080.979287641821429 1346324.852140444098040
683.50000 1673763.984521423699334 1345991.427340572234243
684.00000 1672448.617095003370196 1345658.446101510897279
684.50000 1671134.873701417120174 1345325.906653161393479
685.00000 1669822.751043847762048 1344993.807232516119257
685.50000 1668512.245835544774309 1344662.146083573810756
686.00000 1667203.354799824068323 1344330.921457344200462
686.50000 1665896.074670027941465 1344000.131611851742491
687.00000 1664590.402189439628273 1343669.774812076240778
687.50000 1663286.334111297037452 1343339.849329868797213
688.00000 1661983.867198755033314 1343010.353444065432996
688.50000 1660682.998224761104211 1342681.285440321546048
689.00000 1659383.723972140345722 1342352.643611169420183
689.50000 1658086.041233520489186 1342024.426255962811410
690.00000 1656789.946811226429418 1341696.631680887425318
690.50000 1655495.437517293728888 1341369.258198791183531
691.00000 1654202.510173470014706 1341042.304129391442984
691.50000 1652911.161611087853089 1340715.767799047520384
692.00000 1651621.388671134365723 1340389.647540854522958
692.50000 1650333.188204120146111 1340063.941694576991722
693.00000 1649046.557070089271292 1339738.648606571136042
693.50000 1647761.492138572037220 1339413.766629838850349
694.00000 1646477.990288557251915 1339089.294123997911811
694.50000 1645196.048408442642540 1338765.229455196065828
695.00000 1643915.663396028801799 1338441.570996146881953
695.50000 1642636.832158431643620 1338118.317126051755622
696.00000 1641359.551612102193758 1337795.466230591759086
696.50000 1640083.818682744167745 1337473.016701968619600
697.00000 1638809.630305323516950 1337150.966938799712807
697.50000 1637536.983423971571028 1336829.315346059156582
698.00000 1636265.874992050696164 1336508.060335212852806
698.50000 1634996.301972017856315 1336187.200323986820877
699.00000 1633728.261335399700329 1335866.733736525755376
699.50000 1632461.750062861945480 1335546.659003250999376
700.00000 1631196.765144031727687 1335226.974560889881104
700.50000 1629933.303577602142468 1334907.678852438228205
701.00000 1628671.362371148774400 1334588.770327157340944
701.50000 1627410.938541263807565 1334270.247440439183265
702.00000 1626152.029113314813003 1333952.108653993811458
702.50000 1624894.631121668498963 1333634.352435588603839
703.00000 1623638.741609439253807 1333316.977259237552062
703.50000 1622384.357628569006920 1332999.981604991946369
704.00000 1621131.476239711046219 1332683.363959071459249
704.50000 1619880.094512296374887 1332367.122813736787066
705.00000 1618630.209524434292689 1332051.256667312234640
705.50000 1617381.818362921010703 1331735.764024132629856
706.00000 1616134.918123124865815 1331420.643394593847916
706.50000 1614889.505909090163186 1331105.893294986570254
707.00000 1613645.578833339037374 1330791.512247643200681
707.50000 1612403.134017013711855 1330477.498780788620934
708.00000 1611162.168589685112238 1330163.851428589783609
708.50000 1609922.679689449490979 1329850.568731080507860
709.00000 1608684.664462824817747 1329537.649234188487753
709.50000 1607448.120064692571759 1329225.091489654732868
710.00000 1606213.043658346869051 1328912.894055086653680
710.50000 1604979.432415467454121 1328601.055493821157143
711.00000 1603747.283515943679959 1328289.574375086231157
711.50000 1602516.594148038420826 1327978.449273784179240
712.00000 1601287.361508222064003 1327667.678770559839904
712.50000 1600059.582801175303757 1327357.261451770318672
713.00000 1598833.255239798687398 1327047.195909472182393
713.50000 1597608.376045114593580 1326737.480741435894743
714.00000 1596384.942446301458403 1326428.114550999831408
714.50000 1595162.951680618105456 1326119.095947182038799
715.00000 1593942.400993400253356 1325810.423544553574175
715.50000 1592723.287638030946255 1325502.095963341183960
716.00000 1591505.608875839039683 1325194.111829266650602
716.50000 1590289.361976230051368 1324886.469773620599881
717.00000 1589074.544216473586857 1324579.168433189857751
717.50000 1587861.152881771791726 1324272.206450313329697
718.00000 1586649.185265270760283 1323965.582472712500021
718.50000 1585438.638667875435203 1323659.295153639744967
719.00000 1584229.510398439830169 1323353.343151750275865
719.50000 1583021.797773519763723 1323047.725131141254678
720.00000 1581815.498117486247793 1322742.439761241199449
720.50000 1580610.608762439340353 1322437.485716906609014
721.00000 1579407.127048216527328 1322132.861678323009983
721.50000 1578205.050322309136391 1321828.566330980043858
722.00000 1577004.375939875375479 1321524.598365731071681
722.50000 1575805.101263751043007 1321220.956478674430400
723.00000 1574607.223664287710562 1320917.639371186960489
723.50000 1573410.740519443526864 1320614.645749900490046
724.00000 1572215.649214745964855 1320311.974326677620411
724.50000 1571021.947143226861954 1320009.623818557243794
725.00000 1569829.631705377018079 1319707.592947816476226
725.50000 1568638.700309204868972 1319405.880441871937364
726.00000 1567449.150370093295351 1319104.485033279517666
726.50000 1566260.979310855967924 1318803.405459715751931
727.00000 1565074.184561702189967 1318502.640464030206203
727.50000 1563888.763560154940933 1318202.188794073183089
728.00000 1562704.713751136092469 1317902.049202813999727
728.50000 1561522.032586765009910 1317602.220448251580819
729.00000 1560340.717526486143470 1317302.701293465681374
729.50000 1559160.766036990098655 1317003.490506455535069
730.00000 1557982.175592190818861 1316704.586860280018300
730.50000 1556804.943673148984089 1316405.989132980583236
731.00000 1555629.067768154898658 1316107.696107488824055
731.50000 1554454.545372576918453 1315809.706571721239015
732.00000 1553281.373988928738981 1315512.019318468868732
732.50000 1552109.551126807462424 1315214.633145490195602
733.00000 1550939.074302867054939 1314917.546855363762006
733.50000 1549769.941040796926245 1314620.759255489334464
734.00000 1548602.148871300974861 1314324.269158217590302
734.50000 1547435.695332037750632 1314028.075380639871582
735.00000 1546270.577967646531761 1313732.176744633354247
735.50000 1545106.794329712167382 1313436.572076940676197
736.00000 1543944.341976687312126 1313141.260209017200395
736.50000 1542783.218473959947005 1312846.239977061981335
737.00000 1541623.421393696684390 1312551.510222013574094
737.50000 1540464.948314993642271 1312257.069789533736184
738.00000 1539307.796823697630316 1311962.917529978556558
738.50000 1538151.964512391481549 1311669.052298346767202
739.00000 1536997.448980517918244 1311375.472954325377941
739.50000 1535844.247834159061313 1311082.178362227045000
740.00000 1534692.358686171937734 1310789.167390999151394
740.50000 1533541.779156084172428 1310496.438914194237441
741.00000 1532392.506870044860989 1310203.991809915285558
741.50000 1531244.539460866944864 1309911.824960866011679
742.00000 1530097.874567990424111 1309619.937254307791591
742.50000 1528952.509837376186624 1309328.327582004480064
743.00000 1527808.442921637324616 1309036.994840287370607
743.50000 1526665.671479870798066 1308745.937929908279330
744.00000 1525524.193177713314071 1308455.155756157822907
744.50000 1524384.005687266821042 1308164.647228805348277
745.00000 1523245.106687126914039 1307874.411261999513954
745.50000 1522107.493862344650552 1307584.446774396346882
746.00000 1520971.164904317818582 1307294.752689001848921
746.50000 1519836.117510977433994 1307005.327933252789080
747.00000 1518702.349386492744088 1306716.171438960591331
747.50000 1517569.858241459820420 1306427.282142280135304
748.00000 1516438.641792792826891 1306138.658983735600486
748.50000 1515308.697763744508848 1305850.300908174365759
749.00000 1514180.023883774178103 1305562.206864734180272
749.50000 1513052.617888677399606 1305274.375806891126558
750.00000 1511926.477520418120548 1304986.806692351121455
750.50000 1510801.600527268135920 1304699.498483126983047
751.00000 1509677.984663625247777 1304412.450145456707105
751.50000 1508555.627690070308745 1304125.660649798577651
752.00000 1507434.527373337419704 1303839.128970836289227
752.50000 1506314.681486291345209 1303552.854087464744225
753.00000 1505196.087807920994237 1303266.834982734406367
753.50000 1504078.744123266777024 1302981.070643875049427
754.00000 1502962.648223463678733 1302695.560062261531129
754.50000 1501847.797905653016642 1302410.302233398426324
755.00000 1500734.190973023418337 1302125.296156929805875
755.50000 1499621.825234743766487 1301840.540836589876562
756.00000 1498510.698505978798494 1301556.035280172945932
756.50000 1497400.808607809012756 1301271.778499582083896
757.00000 1496292.153367307968438 1300987.769510759506375
757.50000 1495184.730617398163304 1300704.007333688437939
758.00000 1494078.538196925073862 1300420.490992332575843
758.50000 1492973.573950624326244 1300137.219514757161960
759.00000 1491869.835729043930769 1299854.191932952264324
759.50000 1490767.321388562442735 1299571.407282874453813
760.00000 1489666.028791395714507 1299288.864604510134086
760.50000 1488565.955805502366275 1299006.562941731186584
761.00000 1487467.100304671796039 1298724.501342364354059
761.50000 1486369.460168360732496 1298442.678858139785007
762.00000 1485273.033281817100942 1298161.094544700812548
762.50000 1484177.817535955226049 1297879.747461594874039
763.00000 1483083.810827387496829 1297598.636672195279971
763.50000 1481991.011058398522437 1297317.761243785964325
764.00000 1480899.416136901127174 1297037.120247477432713
764.50000 1479809.023976451484486 1296756.712758150184527
765.00000 1478719.832496186951175 1296476.537854576017708
765.50000 1477631.839620838640258 1296196.594619289971888
766.00000 1476545.043280720943585 1295916.882138622691855
766.50000 1475459.441411666339263 1295637.399502643384039
767.00000 1474375.031955052400008 1295358.145805209409446
767.50000 1473291.812857752433047 1295079.120143897365779
768.00000 1472209.782072127331048 1294800.321620003320277
768.50000 1471128.937556012067944 1294521.749338599387556
769.00000 1470049.277272693114355 1294243.402408370049670
769.50000 1468970.799190862104297 1293965.279941719723865
770.00000 1467893.501284651923925 1293687.381054734345526
770.50000 1466817.381533565931022 1293409.704867101274431
771.00000 1465742.437922470271587 1293132.250502227107063
771.50000 1464668.668441613204777 1292855.017087080283090
772.00000 1463596.071086559910327 1292578.003752284683287
772.50000 1462524.643858193419874 1292301.209632036974654
773.00000 1461454.384762682020664 1292024.633864102186635
773.50000 1460385.291811504634097 1291748.275589869357646
774.00000 1459317.363021339522675 1291472.133954249555245
774.50000 1458250.596414194907993 1291196.208105711266398
775.00000 1457184.990017211297527 1290920.497196236625314
775.50000 1456120.541862786980346 1290645.000381343532354
776.00000 1455057.249988489318639 1290369.716820029774681
776.50000 1453995.112437068950385 1290094.645674812141806
777.00000 1452934.127256382955238 1289819.786111641908064
777.50000 1451874.292499487753958 1289545.137300010770559
778.00000 1450815.606224494287744 1289270.698412750614807
778.50000 1449758.066494648810476 1288996.468626224435866
779.00000 1448701.671378266299143 1288722.447120180819184
779.50000 1447646.418948692269623 1288448.633077779551968
780.00000 1446592.307284350972623 1288175.025685535278171
780.50000 1445539.334468692075461 1287901.624133463716134
781.00000 1444487.498590130126104 1287628.427614815998822
781.50000 1443436.797742158407345 1287355.435326296836138
782.00000 1442387.230023126816377 1287082.646467913640663
782.50000 1441338.793536439770833 1286810.060242998413742
783.00000 1440291.486390373669565 1286537.675858228467405
783.50000 1439245.306698172120377 1286265.492523572640494
784.00000 1438200.252577986335382 1285993.509452305966988
784.50000 1437156.322152791777626 1285721.725860963808373
785.00000 1436113.513550495263189 1285450.140969388652593
785.50000 1435071.824903854634613 1285178.754000624874607
786.00000 1434031.254350419854745 1284907.564181012799963
786.50000 1432991.800032611703500 1284636.570740059483796
787.00000 1431953.460097633535042 1284365.772910581436008
787.50000 1430916.232697449857369 1284095.169928533956409
788.00000 1429880.115988857112825 1283824.761033056536689
788.50000 1428845.108133340021595 1283554.545466536656022
789.00000 1427811.207297150511295 1283284.522474457742646
789.50000 1426778.411651267437264 1283014.691305526532233
790.00000 1425746.719371374929324 1282745.051211549434811
790.50000 1424716.128637820249423 1282475.601447464898229
791.00000 1423686.637635662686080 1282206.341271385084838
791.50000 1422658.244554572738707 1281937.269944446394220
792.00000 1421630.947588892187923 1281668.386730954051018
792.50000 1420604.744937588693574 1281399.690898266155273
793.00000 1419579.634804215282202 1281131.181716826744378
793.50000 1418555.615396927809343 1280862.858460128540173
794.00000 1417532.684928484493867 1280594.720404726453125
794.50000 1416510.841616162564605 1280326.766830205451697
795.00000 1415490.083681803429499 1280058.997019185218960
795.50000 1414470.409351794049144 1279791.410257284762338
796.00000 1413451.816857005236670 1279524.005833131959662
796.50000 1412434.304432829609141 1279256.783038377761841
797.00000 1411417.870319136884063 1278989.741167588625103
797.50000 1410402.512760262703523 1278722.879518356407061
798.00000 1409388.230005015619099 1278456.197391200112179
798.50000 1408375.020306582795456 1278189.694089587312192
799.00000 1407362.881922652479261 1277923.368919954635203
799.50000 1406351.813115243334323 1277657.221191596239805
800.00000 1405341.812150854850188 1277391.250216759042814
800.50000 1404332.877300279447809 1277125.455310614779592
801.00000 1403325.006838714238256 1276859.835791194112971
801.50000 1402318.199045705376193 1276594.390979364514351
802.00000 1401312.452205111272633 1276329.120198954828084
802.50000 1400307.764605147764087 1276064.022776560392231
803.00000 1399304.134538273792714 1275799.098041695542634
803.50000 1398301.560301278019324 1275534.345326645998284
804.00000 1397300.040195241803303 1275269.763966552680358
804.50000 1396299.572525441646576 1275005.353299364447594
805.00000 1395300.155601471196860 1274741.112665850436315
805.50000 1394301.787737106438726 1274477.041409537196159
806.00000 1393304.467250355985016 1274213.138876733835787
806.50000 1392308.192463434999809 1273949.404416569508612
807.00000 1391312.961702741682529 1273685.837380854412913
807.50000 1390318.773298835614696 1273422.437124214135110
808.00000 1389325.625586479203776 1273159.203003943199292
808.50000 1388333.516904532909393 1272896.134380167117342
809.00000 1387342.445596011122689 1272633.230615603970364
809.50000 1386352.410008034901693 1272370.491075767902657
810.00000 1385363.408491824753582 1272107.915128816384822
810.50000 1384375.439402732765302 1271845.502145638922229
811.00000 1383388.501100137131289 1271583.251499775331467
811.50000 1382402.591947526438162 1271321.162567412247881
812.00000 1381417.710312367882580 1271059.234727417351678
812.50000 1380433.854566248133779 1270797.467361282324418
813.00000 1379451.023084713146091 1270535.859853156609461
813.50000 1378469.214247336843982 1270274.411589791532606
814.00000 1377488.426437688525766 1270013.121960546122864
814.50000 1376508.658043345203623 1269751.990357425762340
815.00000 1375529.907455808948725 1269491.016174997435883
815.50000 1374552.173070538090542 1269230.198810360627249
816.00000 1373575.453286996809766 1268969.537663299357519
816.50000 1372599.746508477954194 1268709.032136097317562
817.00000 1371625.051142267184332 1268448.681633563479409
817.50000 1370651.365599528187886 1268188.485563108231872
818.00000 1369678.688295312691480 1267928.443334667710587
818.50000 1368707.017648534383625 1267668.554360638139769
819.00000 1367736.352082011057064 1267408.818056030664593
819.50000 1366766.690022343536839 1267149.233838269021362
820.00000 1365798.029900039546192 1266889.801127322716638
820.50000 1364830.370149401249364 1266630.519345637876540
821.00000 1363863.709208540385589 1266371.387918142369017
821.50000 1362898.045519353356212 1266112.406272204825655
822.00000 1361933.377527566859499 1265853.573837685631588
822.50000 1360969.703682642895728 1265594.890046861721203
823.00000 1360007.022437819279730 1265336.354334447532892
823.50000 1359045.332250086357817 1265077.966137634590268
824.00000 1358084.631580156739801 1264819.724895951570943
824.50000 1357124.918892477173358 1264561.630051416344941
825.00000 1356166.192655203631148 1264303.681048395344988
825.50000 1355208.451340203406289 1264045.877333671785891
826.00000 1354251.693423014134169 1263788.218356400961056
826.50000 1353295.917382863583043 1263530.703568107448518
827.00000 1352341.121702614007518 1263273.332422678591684
827.50000 1351387.304868824081495 1263016.104376391274855
828.00000 1350434.465371636208147 1262759.018887778511271
828.50000 1349482.601704868953675 1262502.075417819432914
829.00000 1348531.712365932529792 1262245.273429735098034
829.50000 1347581.795855840668082 1261988.612389132613316
830.00000 1346632.850679209455848 1261732.091763861477375
830.50000 1345684.875344210769981 1261475.711024124640971
831.00000 1344737.868362600216642 1261219.469642376760021
831.50000 1343791.828249695943668 1260963.367093390785158
832.00000 1342846.753524336498231 1260707.402854167856276
832.50000 1341902.642708913655952 1260451.576404050225392
833.00000 1340959.494329347508028 1260195.887224533595145
833.50000 1340017.306915025925264 1259940.334799434058368
834.00000 1339076.078998885815963 1259684.918614780763164
834.50000 1338135.809117307653651 1259429.638158865738660
835.00000 1337196.495810179505497 1259174.492922141449526
835.50000 1336258.137620822060853 1258919.482397328829393
836.00000 1335320.733096037060022 1258664.606079311808571
836.50000 1334384.280786042567343 1258409.863465188303962
837.00000 1333448.779244500212371 1258155.254054263234138
837.50000 1332514.227028507506475 1257900.777347992174327
838.00000 1331580.622698519146070 1257646.432849987875670
